ra,dec,beta_t,min_chi_sq
84.44833344036991,-67.62793816596749,0.0002443460952792061,-79.44479194354642
78.6935873989735,-65.61600766966953,0.00023561944901923448,-45.31442936503761
75.49340288432035,-66.57331563823533,0.00023561944901923448,-51.87302314492669
82.12839637719766,-65.70071634897562,0.00023561944901923448,-46.688438381656866
79.11337814526203,-65.82045390894851,0.00023561944901923448,-45.43652021399507
88.10855378569923,-69.54586940951862,0.00025307274153917785,-103.27576014883823
70.97110215053762,-70.79083940869486,0.0002443460952792061,-61.46918421693977
81.6812381852552,-71.79788653498395,0.00025307274153917785,-78.05577529829804
86.12849162011173,-68.14580061484335,0.00025307274153917785,-78.68419635282933
77.27075487145899,-72.49446086628856,0.00025307274153917785,-58.77452904012725
92.42735855961357,-70.39832663398361,0.00023561944901923448,-53.40461942842394
87.73722355050806,-70.80242302184664,0.00023561944901923448,-42.89631873435199
72.14505547906373,-72.30231883306465,0.00023561944901923448,-53.95556678099968
74.5768267530937,-70.52436135649663,0.00023561944901923448,-59.6634423976165
77.90569040986867,-71.98727048178759,0.00023561944901923448,-50.423073546867656
72.37352941176471,-68.02219514806077,0.00023561944901923448,-60.86696493875908
82.34606560426614,-66.81821063264961,0.00023561944901923448,-60.75266607762594
86.641745186399,-68.97257519486345,0.00023561944901923448,-66.65974242242231
75.44985941893157,-70.09690484666956,0.00025307274153917785,-107.61009695402464
73.18543188654921,-69.96498918483903,0.00023561944901923448,-70.49198401626116
83.4429747414339,-69.60099425376859,0.0002443460952792061,-48.51256066095858
77.24979293208172,-69.20195592859042,0.00023561944901923448,-75.72120033893097
79.87844870606686,-69.87074729665031,0.00023561944901923448,-84.19570564603724
87.93523600439077,-70.3954290030544,0.00025307274153917785,-50.260139208406656
79.93817779926779,-69.2179223253963,0.00023561944901923448,-51.64940698546893
73.96123778501628,-67.94947396391615,0.00023561944901923448,-65.42348085408179
80.66916903960653,-73.39672940684423,0.00025307274153917785,-69.23175332177547
82.4821073558648,-68.32752665507853,0.00023561944901923448,-53.154588495855066
73.32047584715212,-70.09835432100057,0.00023561944901923448,-46.89338115357096
81.38553756872328,-71.2193022104534,0.00023561944901923448,-46.24705702644508
87.9600851173588,-67.7196157593823,0.00023561944901923448,-52.34208643532882
72.74967989756723,-69.82579632402431,0.0002443460952792061,-133.2086254109239
75.34731032732809,-67.3469940130152,0.00023561944901923448,-43.835720288969156
76.56558263857953,-67.42124648230185,0.00025307274153917785,-56.19325402896462
81.64610907075047,-69.28468647798312,0.00023561944901923448,-74.92751539410565
75.1703233256351,-67.60319728510802,0.00023561944901923448,-54.68003520010368
84.55409836065574,-70.30849417957145,0.00023561944901923448,-47.491592415310386
73.95890614550049,-70.69671519504436,0.00025307274153917785,-87.59171607664301
77.964142570856,-69.95049132554391,0.00025307274153917785,-89.90834307254349
86.3401630775664,-69.4036832222584,0.0002443460952792061,-47.03383386045034
76.74388724497743,-71.58675828308625,0.00023561944901923448,-59.27291027088837
76.53375573519773,-70.29980006849308,0.00025307274153917785,-158.30924323978678
79.20476010578014,-71.01813176477259,0.00025307274153917785,-72.99660068343606
74.41151919866445,-67.62357220495953,0.00025307274153917785,-72.59778365045784
71.53012794056954,-69.12937624701286,0.00025307274153917785,-78.87132910232155
74.46745562130178,-67.41542310674599,0.0002443460952792061,-57.91839305378349
75.92917847025497,-67.17078776450742,0.00023561944901923448,-59.38741122616492
84.92030407062285,-72.4655705095569,0.00023561944901923448,-44.845571644433896
78.30031742299552,-65.52690290637628,0.00023561944901923448,-51.15647710606049
73.33782942519194,-69.2469510929013,0.00023561944901923448,-49.05291191772053
87.90955186041309,-70.76332753307635,0.00025307274153917785,-147.16667414726558
80.94611167219736,-70.10994999987119,0.00023561944901923448,-59.01156038225767
76.328482789186,-70.579403532523,0.00023561944901923448,-77.33392485830298
76.11320336730172,-70.57360983252667,0.00023561944901923448,-46.32322877434881
85.85533760844964,-67.14020095513692,0.00025307274153917785,-95.62678621978432
70.36834226284275,-71.80366999039069,0.00023561944901923448,-44.60932320898007
83.56767219341172,-70.35775864825229,0.00023561944901923448,-62.04980747914282
85.52920619071392,-69.87944712319788,0.00025307274153917785,-82.46351013263197
72.43925968272116,-69.91859489337833,0.00023561944901923448,-66.0029545356301
83.1854472283526,-67.86801555983257,0.00023561944901923448,-76.45195414010976
72.99922655041486,-69.58793880127317,0.00023561944901923448,-67.11249947008623
77.51827125790585,-69.57633372980101,0.00023561944901923448,-65.07904022275595
72.76823305717777,-68.85640060671406,0.0002443460952792061,-63.09554063598404
77.54033095617254,-69.26727042887978,0.00023561944901923448,-93.628837172945
81.67980075830793,-70.70540413384202,0.00025307274153917785,-96.1179377934238
77.34489932387253,-70.69381885721516,0.00023561944901923448,-64.35674582400225
83.77904797601198,-66.99161292702152,0.00023561944901923448,-70.20909994493829
75.07120077134168,-70.65906183145826,0.00023561944901923448,-51.82843954203554
82.46091307066915,-69.34273648357075,0.00025307274153917785,-72.50414283993716
85.48571617510909,-68.28101006083075,0.00023561944901923448,-54.432970069009066
82.76350954957304,-67.9625644397862,0.00025307274153917785,-75.76903751333072
88.25338579102673,-71.04418592837749,0.00023561944901923448,-46.783047804470904
86.48360834484262,-70.26212426296294,0.00023561944901923448,-43.765439610500614
87.88462701917841,-66.23203071009183,0.00025307274153917785,-57.674085587031676
77.93134565405718,-70.12444430916022,0.00023561944901923448,-44.37209832885964
92.61659395215887,-70.9327250551502,0.00025307274153917785,-51.324401996330536
85.83517437273156,-71.82969496149862,0.00023561944901923448,-48.856599779858534
70.05903311443342,-69.45446767167394,0.00025307274153917785,-72.70178044246899
83.43573972159275,-67.81127891180445,0.00023561944901923448,-60.116880935871116
73.6663802221047,-68.27228779636113,0.00023561944901923448,-80.12119238586975
82.03481932714938,-69.2629163409627,0.00023561944901923448,-51.016849268290905
82.6663560111836,-66.86484509437952,0.00023561944901923448,-56.224985010316686
78.86094674556213,-68.15307072165439,0.00023561944901923448,-52.02644787293906
85.58318508778716,-71.46091904382564,0.0002443460952792061,-72.04658449626577
86.57355478861086,-70.0432720328144,0.0002443460952792061,-110.45920080224363
83.85476463834672,-67.47219850030669,0.00025307274153917785,-122.65483604872306
76.42153846153846,-69.00306739758008,0.00023561944901923448,-47.67431060684977
85.47530111297453,-71.18746619034536,0.00025307274153917785,-60.230528249049705
84.06064209274673,-69.47913293188807,0.00023561944901923448,-71.13115668966819
76.30946927557096,-68.04982684689946,0.0002443460952792061,-78.35414776679096
75.77405427631578,-69.05098067935221,0.00025307274153917785,-104.4832768325793
79.33883289986996,-72.36444540165476,0.00023561944901923448,-47.154655693987245
87.49559145094166,-69.65321338952094,0.00025307274153917785,-84.43530787956823
77.70218014534302,-68.45978849595664,0.00023561944901923448,-53.45765550564331
77.97293395885963,-70.12009605011178,0.00023561944901923448,-94.63499889471504
74.11556856306663,-69.89684642481436,0.00023561944901923448,-45.47968318795759
77.04718945176961,-71.40305436214871,0.00025307274153917785,-61.86332691271781
69.29993600227547,-69.81854587355647,0.00025307274153917785,-65.20652356776432
74.62862669245648,-71.46670524945995,0.00025307274153917785,-52.05603731984629
71.80140481081439,-68.32607306625903,0.0002443460952792061,-53.20845587425319
83.92314487632508,-65.57364825895709,0.00025307274153917785,-53.03475381325281
82.59409806682882,-67.55371234938676,0.00025307274153917785,-63.23752411227864
73.26800498204994,-70.41860969619981,0.00025307274153917785,-80.9831621902304
78.35398294584944,-70.3142901900213,0.00025307274153917785,-65.3841496521176
72.07964601769913,-69.72863349503501,0.0002443460952792061,-79.61376118230689
85.91157495256166,-71.10497513350509,0.00025307274153917785,-76.53153245506877
76.31275579809005,-68.95224622326094,0.00023561944901923448,-95.88353267586835
76.96916543574594,-66.64183881117978,0.00023561944901923448,-52.6657819546495
75.671974522293,-69.72138194794435,0.0002443460952792061,-117.4510591152847
85.75008124796882,-67.89856378622089,0.00023561944901923448,-42.10655224216644
79.78892638248054,-69.15405428718486,0.00025307274153917785,-105.80889576197764
84.03061224489797,-71.59254345549981,0.00025307274153917785,-80.35531542685133
79.14406779661016,-67.1052425801349,0.00025307274153917785,-67.07227488743573
79.99413226563577,-69.20485894018509,0.0002443460952792061,-63.605046482480574
79.52353078904238,-71.62869971154491,0.00025307274153917785,-77.67139844551258
71.34852908151808,-70.83862053722406,0.00023561944901923448,-64.52404699484843
87.9137919917467,-67.71816067245186,0.00023561944901923448,-55.65336504129253
86.92172547846891,-70.81400643697721,0.00023561944901923448,-78.61621515415735
77.86886708296164,-65.81461367517879,0.00023561944901923448,-50.779442421834275
85.04608294930875,-70.38673603430351,0.00023561944901923448,-62.19549114635993
75.67182642897926,-67.34845003631341,0.00023561944901923448,-60.68343755438706
78.23498857261585,-69.27307583236066,0.00023561944901923448,-110.18706409899728
80.3004511894996,-68.9987114607276,0.00023561944901923448,-48.48970195029466
81.01929994465965,-69.24840249591453,0.00025307274153917785,-81.52573158899561
82.79678749461506,-66.64038095960598,0.00025307274153917785,-95.47315536009584
80.79597946963216,-73.2509945134297,0.00023561944901923448,-63.46825484418326
91.12105744324242,-71.17588909260346,0.00023561944901923448,-43.868641904915854
87.08672376873663,-69.89539650090447,0.00023561944901923448,-67.23362722132225
93.17176643506146,-68.50483808809858,0.00023561944901923448,-53.532369584731
83.35816983675305,-70.84585980858853,0.00025307274153917785,-90.29807659388632
91.51566075514873,-69.93309346635783,0.0002443460952792061,-57.30613035640243
82.81348456206679,-69.49944477748804,0.00023561944901923448,-62.63845175527339
91.19360966013159,-68.83461542775302,0.00023561944901923448,-44.82543253155232
86.24246041719026,-67.12563522778183,0.00023561944901923448,-51.220813772974616
74.9886458254485,-71.05287042974675,0.00025307274153917785,-62.952585566091564
87.72225164560793,-71.04418592837749,0.00023561944901923448,-55.54205234812817
84.18295792605184,-69.73878552315078,0.00025307274153917785,-156.83856457993753
72.56367812985609,-68.74746696506061,0.00025307274153917785,-73.58664478580694
82.23308979495641,-71.75017124225099,0.00023561944901923448,-53.59606159732465
80.15390784035533,-66.69577662647299,0.00023561944901923448,-42.295239987274975
83.62943585077342,-71.08616000138471,0.00023561944901923448,-102.03625428774488
85.03948667324778,-68.17488050812122,0.00023561944901923448,-45.614395197743534
74.51633905872141,-66.81821063264961,0.00025307274153917785,-71.54909079116152
77.01188965332976,-68.50047859718106,0.00025307274153917785,-76.19649150792856
85.85413384194378,-72.71832325882879,0.00023561944901923448,-47.167753662120724
75.97414749098975,-69.28904041465225,0.00023561944901923448,-45.304206623790854
83.99978177056812,-70.27661521219792,0.00023561944901923448,-61.35371373204855
84.29126425096216,-70.24183639838718,0.00025307274153917785,-211.97391600508675
86.10446920380569,-67.03823298826711,0.00023561944901923448,-99.04728969749443
92.11341745688046,-70.78939144312113,0.00023561944901923448,-43.152134838049115
