ra,dec,beta_t,min_chi_sq
84.18539325842696,-73.23151303487441,6.108652381980153e-05,-59.003001933102986
85.42261529713697,-66.61304553239864,6.108652381980153e-05,-95.25600084849668
81.98065777529501,-66.84134618368944,4.363323129985824e-05,-41.81108191254253
85.72808761132984,-71.24173125529086,6.108652381980153e-05,-102.59349115491786
84.90074441687345,-67.19536525607032,4.363323129985824e-05,-71.97835147122237
81.00449623872338,-71.34247214709312,4.363323129985824e-05,-43.98155037563565
70.22108900876601,-68.70534075330639,6.108652381980153e-05,-79.51897756956079
77.15432418436046,-71.30865232489944,6.108652381980153e-05,-75.06803174870602
83.82773364120223,-71.68220758626155,5.235987755982989e-05,-67.53987081308678
90.33775541323575,-68.81355568587938,6.108652381980153e-05,-72.25426365257186
71.11420929117567,-68.66048766379589,5.235987755982989e-05,-71.99658878651303
82.00084072149191,-66.48582689675254,6.108652381980153e-05,-77.56232160827783
74.09355495365153,-68.6613956538512,6.108652381980153e-05,-260.93043332313306
80.69783170475652,-72.25030185965056,6.108652381980153e-05,-82.28506147673835
85.83674234980974,-69.91750748731421,6.108652381980153e-05,-228.29347095252567
83.73966119057556,-71.09990957160261,4.363323129985824e-05,-84.75102549003805
72.96214422664437,-69.50688020099858,4.363323129985824e-05,-57.444373533854936
68.81075353078417,-69.8558848217325,6.108652381980153e-05,-56.19516756227414
88.79182156133827,-68.26756318324331,6.108652381980153e-05,-76.69337550917173
87.0466336752205,-72.04002890639876,6.108652381980153e-05,-104.63618348606977
83.34619695756605,-73.22303483161275,4.363323129985824e-05,-46.13241268704565
76.60505121461128,-68.01746854372172,6.108652381980153e-05,-170.4422549371808
75.18670762456053,-69.79461880760124,6.108652381980153e-05,-108.86133654155657
85.8038972068445,-67.1547663081785,6.108652381980153e-05,-84.33986057998852
82.25308483948595,-68.96930808386975,6.108652381980153e-05,-65.09275885694613
84.3204017798818,-66.61687257341825,5.235987755982989e-05,-61.37832003633429
80.44503627650263,-65.76387395891584,6.108652381980153e-05,-118.83321812606815
78.11776226158037,-66.78760465205528,4.363323129985824e-05,-44.51071712857693
79.07256081751615,-69.93689928797494,5.235987755982989e-05,-61.25017680254817
82.99091496485423,-71.6934148061417,6.108652381980153e-05,-121.36281383279528
77.61101112565444,-68.05128111103139,6.108652381980153e-05,-77.69538242588845
75.43301137248794,-66.93406096411567,6.108652381980153e-05,-98.22751899162468
88.86664303324257,-67.70979385198021,6.108652381980153e-05,-49.187663764944254
76.78898348767353,-69.81528314421266,6.108652381980153e-05,-104.0828885698552
80.50634568720214,-69.44467384565334,6.108652381980153e-05,-118.20909135765409
93.5612119347893,-68.99653348079275,6.108652381980153e-05,-76.78062314936867
75.04949570414644,-72.73637377033793,6.108652381980153e-05,-76.61190471574594
89.19569071969097,-67.30695191923971,6.108652381980153e-05,-103.16283615031573
77.52391889630834,-66.36805967278949,6.108652381980153e-05,-106.83606911422022
77.66652903936141,-66.49530551428421,6.108652381980153e-05,-127.0656474297888
76.19167058181655,-66.28053822269808,6.108652381980153e-05,-78.07569078512438
85.09859725625637,-71.42077592843364,6.108652381980153e-05,-167.87033461155147
72.5861612628793,-71.03441573299327,6.108652381980153e-05,-72.98294582372924
70.57744899633539,-70.32696878557744,5.235987755982989e-05,-54.78027182925411
87.50178276107967,-66.30752549755474,6.108652381980153e-05,-96.07915966490965
75.24341576903652,-68.31644295116486,4.363323129985824e-05,-64.90465467477739
88.54172711446395,-70.22009870644132,6.108652381980153e-05,-57.28424983798522
86.47536336460159,-69.109778282588,6.108652381980153e-05,-45.135832599495494
77.3983391070677,-67.81346119234297,6.108652381980153e-05,-149.0836787637246
78.77617930109649,-71.82535753198577,4.363323129985824e-05,-56.390531151426856
86.08669103796173,-67.49767281670303,4.363323129985824e-05,-73.99887036890561
74.31287598653347,-70.50516795257859,6.108652381980153e-05,-105.658976603949
83.36146390374331,-70.68657795816162,6.108652381980153e-05,-103.31573364007042
85.97080332206379,-70.48090380247756,6.108652381980153e-05,-106.04492721911896
89.60346454164076,-72.14661813269585,6.108652381980153e-05,-75.63764264724485
90.73288844801156,-70.11103708421538,6.108652381980153e-05,-69.07150836912851
77.43796931113287,-70.22372170500357,6.108652381980153e-05,-128.65206932393687
84.06966483815462,-65.54552850295954,6.108652381980153e-05,-88.9914483799353
80.57142146787773,-68.33770167800486,6.108652381980153e-05,-111.55067409202098
77.09718696257472,-72.4987943230305,6.108652381980153e-05,-51.4178622827112
84.22509354742371,-69.57524574349762,6.108652381980153e-05,-90.38014069851894
