ra,dec,beta_t,min_chi_sq
12.845418459667902,-74.98602357955556,3.490658503988659e-05,-46.13789012548667
17.41675115027685,-73.928758595852,4.363323129985824e-05,-55.06686149561408
13.391519166033227,-73.50889798440862,4.363323129985824e-05,-88.10252864572132
15.621097919968946,-73.39185999079527,4.363323129985824e-05,-66.88721818973012
4.191763619971665,-73.31376485298544,3.490658503988659e-05,-47.901911238414
17.71696657334771,-71.8848141770554,3.490658503988659e-05,-46.60351730173329
8.837660233127325,-73.97958131108263,4.363323129985824e-05,-65.80322878599543
17.27293452489513,-72.31712854855738,4.363323129985824e-05,-60.861269192144384
12.336821325056484,-74.31201385193438,4.363323129985824e-05,-67.31860650418226
12.073069086867935,-72.59015217418306,4.363323129985824e-05,-92.77303836323375
14.287403998833403,-73.42107603439429,4.363323129985824e-05,-108.53968812474152
18.757245501751,-72.19466851592037,3.490658503988659e-05,-48.27339667755974
7.2971714384270445,-74.43162087747265,4.363323129985824e-05,-54.994982856968974
12.395428842172484,-72.60730309479658,4.363323129985824e-05,-79.44991746816308
9.807162688639108,-74.007514430763,3.490658503988659e-05,-49.436024080647314
12.255050180133814,-73.2971708865115,3.490658503988659e-05,-52.50506234262523
16.72687919969362,-74.57624333782941,3.490658503988659e-05,-46.5020626994303
12.476456428556347,-73.03486698162078,4.363323129985824e-05,-112.92849935344064
12.785814813602595,-73.586613175275,4.363323129985824e-05,-112.95959156371451
18.60792142690604,-71.55059988234015,3.490658503988659e-05,-53.63989204101684
11.006121995731982,-71.43759291861456,3.490658503988659e-05,-52.94224832947742
6.5345547750142385,-73.01898878206048,4.363323129985824e-05,-55.83395498705111
19.197906040268453,-73.32224206940077,4.363323129985824e-05,-59.140219400282795
8.594373461244588,-73.12255204619908,3.490658503988659e-05,-57.10857355322786
11.119467125053715,-73.74995262268695,4.363323129985824e-05,-72.47599483661584
17.780271686259802,-74.72894359557219,4.363323129985824e-05,-51.24201222503172
12.561325146186595,-72.8762506365332,4.363323129985824e-05,-64.5758704379674
19.69630557294928,-73.70019712185623,4.363323129985824e-05,-50.56790005897218
20.54073304485669,-73.27913356630741,4.363323129985824e-05,-60.09888727957368
16.21087634982202,-72.02864642074172,4.363323129985824e-05,-125.45157590918578
7.1699185540765225,-70.91481000494015,3.490658503988659e-05,-56.16136743624804
12.648430574582965,-72.21273175304583,3.490658503988659e-05,-47.919210979801505
6.358892585450616,-73.09548981911999,3.490658503988659e-05,-50.390208642870476
16.322677426029383,-74.427298030033,4.363323129985824e-05,-62.681732133127845
8.727905452502576,-72.78167865399277,4.363323129985824e-05,-64.87881071346091
22.031695671944114,-72.66561329049617,3.490658503988659e-05,-47.45905594477686
12.918204086694985,-72.66759900691,3.490658503988659e-05,-55.66445712281679
13.972559698366153,-72.03533139429494,4.363323129985824e-05,-121.1908137909884
8.169534891871999,-74.67960712183603,4.363323129985824e-05,-50.75113545318665
20.985676070298094,-73.19525453853768,3.490658503988659e-05,-49.75659826481998
14.27768153389905,-71.68889578712285,3.490658503988659e-05,-56.90105934402165
13.588507707586686,-73.41043574920722,4.363323129985824e-05,-74.66933413603985
2.071547420965058,-73.53360178322524,3.490658503988659e-05,-49.57303708930851
7.339053421611861,-75.4326730760748,3.490658503988659e-05,-47.715587889523036
4.967940199335548,-73.83160986205085,3.490658503988659e-05,-48.096523573684905
10.27056690208055,-73.10992312498341,3.490658503988659e-05,-52.41673118263365
18.067173776834892,-73.71029269074506,3.490658503988659e-05,-52.21237449133131
10.70208701049324,-71.51841734726695,4.363323129985824e-05,-50.81968318685941
10.699557919458453,-74.45107341517495,4.363323129985824e-05,-57.05166305506731
8.295494217761291,-73.58643287041865,4.363323129985824e-05,-69.00422981114473
9.95344907213032,-72.9349010154958,4.363323129985824e-05,-75.72336410929192
15.013044470774947,-73.52638907495131,3.490658503988659e-05,-62.36263758070712
15.918963616317527,-75.3929120400712,3.490658503988659e-05,-54.23334867910904
10.351161561756877,-72.36986316839219,4.363323129985824e-05,-68.78390487911234
12.178156146179402,-73.18028163045805,3.490658503988659e-05,-112.90310120512606
16.934789248625535,-72.40273010226781,4.363323129985824e-05,-93.18659106857261
8.792898234477288,-72.8434044511209,3.490658503988659e-05,-50.588449985877354
19.634442967446333,-70.98357228340492,3.490658503988659e-05,-49.30623270927754
19.027974193548392,-72.64557531305661,3.490658503988659e-05,-47.38619728891414
16.102377583986147,-73.03486698162078,4.363323129985824e-05,-69.76984787327949
16.85194720581745,-72.95475089211493,4.363323129985824e-05,-107.48043657516355
13.721207142188618,-72.77445893404638,3.490658503988659e-05,-50.971824866005065
15.238179627135462,-72.3071952356915,3.490658503988659e-05,-70.87689542398223
17.346729843594225,-73.29374382775866,3.490658503988659e-05,-50.43813786262113
9.877651656122069,-72.67138990550052,3.490658503988659e-05,-60.77096551394925
15.853187919463089,-73.9938183110578,4.363323129985824e-05,-67.92988206231486
7.270302151422018,-73.45227468520598,3.490658503988659e-05,-58.628209783157956
12.669358987550162,-72.58870786819458,3.490658503988659e-05,-58.86450701299944
8.078513721467043,-73.24089306692952,4.363323129985824e-05,-84.93075987030237
18.04468163190409,-72.42548327852515,3.490658503988659e-05,-57.17998181672879
9.235037452492527,-70.56129805353129,3.490658503988659e-05,-46.781558368056146
8.968076557145363,-70.58755083834089,3.490658503988659e-05,-46.596220832153854
17.612677024611575,-70.43617577623345,4.363323129985824e-05,-49.08501794409506
14.753943007880476,-73.84548896718944,4.363323129985824e-05,-66.31509323856919
12.304358117104053,-71.8287913325153,4.363323129985824e-05,-73.06514453161593
14.8459886844676,-72.3933396987419,3.490658503988659e-05,-68.03519797880173
22.763391093300214,-74.14067921628809,3.490658503988659e-05,-52.35084055241702
15.144366417957238,-72.85874487913857,4.363323129985824e-05,-124.25739016478171
12.588551326505929,-72.22429199095346,4.363323129985824e-05,-89.60700588296234
13.332363213038413,-71.83511671147207,3.490658503988659e-05,-52.887080341481635
7.153457984184453,-72.53291941392311,3.490658503988659e-05,-47.834802002117975
12.687051330490634,-73.4106160942237,4.363323129985824e-05,-96.0959857885628
15.546684709066307,-72.12367566858805,3.490658503988659e-05,-60.9645893270194
11.117274744461826,-75.24122809744034,4.363323129985824e-05,-60.134847035189296
15.23000175039384,-74.66124026003047,3.490658503988659e-05,-50.44145393864426
11.756277171502088,-71.82120080406129,3.490658503988659e-05,-60.76609402657836
17.50482107355865,-71.97281544745752,3.490658503988659e-05,-57.22956952011586
17.03269995581087,-71.7496290046928,3.490658503988659e-05,-56.295513885587965
12.0982830018173,-71.95492694199405,4.363323129985824e-05,-87.00577681254751
17.155087670023672,-72.13686315743901,4.363323129985824e-05,-64.4392695211304
18.925750162117552,-71.75993144783769,4.363323129985824e-05,-78.8973973456214
16.829335257003812,-73.36679103741348,4.363323129985824e-05,-52.61229231292819
15.676119688656373,-73.15646869881402,4.363323129985824e-05,-84.844082984867
7.858725341426402,-72.28895371208088,3.490658503988659e-05,-50.84123272577706
12.67932795219408,-73.94047333332801,3.490658503988659e-05,-45.574268535099414
9.949002472258957,-74.43252146788313,3.490658503988659e-05,-55.23812789949852
16.572151390230598,-71.25855256302037,4.363323129985824e-05,-62.02399536106925
6.8144242841746205,-73.88550271490848,3.490658503988659e-05,-56.15451310190704
19.871747230072657,-71.67298861163428,4.363323129985824e-05,-56.30911692356201
9.775827423796207,-73.15412344623508,4.363323129985824e-05,-91.5433767561046
16.462616543150848,-72.01039793569343,4.363323129985824e-05,-95.56350017516243
18.679963252565532,-72.84159967452224,4.363323129985824e-05,-64.85574831628449
12.812074821100296,-72.75243836255478,4.363323129985824e-05,-61.14370882336696
16.95955416783474,-71.45820674352032,3.490658503988659e-05,-60.70844322515579
17.35948815682004,-73.55668200842425,3.490658503988659e-05,-53.09272714363821
13.047270276342394,-70.04127883645022,3.490658503988659e-05,-46.92582683997797
22.113490013110198,-71.40594770973168,3.490658503988659e-05,-52.36272219536108
1.808855515277059,-72.70424355991503,3.490658503988659e-05,-48.419549746837255
16.043898164920847,-71.79644066382673,4.363323129985824e-05,-100.48240902836031
6.0907684671060975,-74.49339913933359,3.490658503988659e-05,-46.82924705096783
13.074049024206657,-73.58481012487067,3.490658503988659e-05,-49.413699346863396
6.81202390828871,-70.9833913391208,3.490658503988659e-05,-45.70743342955633
15.504910797538386,-72.70929784106819,4.363323129985824e-05,-84.505191419998
14.710363701523654,-73.5105208853752,3.490658503988659e-05,-51.389981414277045
8.150239818423193,-73.27191852142,4.363323129985824e-05,-53.72978963292923
6.547009579891018,-73.70109851711305,4.363323129985824e-05,-63.752653135847254
9.676578928962767,-74.64485380362981,4.363323129985824e-05,-58.380307034210794
18.46522201799361,-73.33883550359556,4.363323129985824e-05,-56.63084076597409
8.029161450377297,-74.41414923197797,4.363323129985824e-05,-49.640824988617936
16.090120247979854,-72.28371596330524,3.490658503988659e-05,-82.55125385200137
11.510213484871757,-72.5029471954048,3.490658503988659e-05,-53.93215860745526
23.06443606036537,-73.76888053545588,4.363323129985824e-05,-61.62537326994371
11.038685557660527,-72.21923440931626,4.363323129985824e-05,-64.74719560539458
8.41373256714172,-73.57759788232806,4.363323129985824e-05,-49.15909131276375
20.11496561318259,-71.70642942050773,3.490658503988659e-05,-47.88416917417381
17.632014639247124,-71.48767984539592,3.490658503988659e-05,-49.41708714358457
16.41083553918748,-71.30973747837612,4.363323129985824e-05,-52.22443744326983
15.064886489299422,-73.4822098016333,3.490658503988659e-05,-57.916717941681
16.033152722931398,-72.44227684156922,3.490658503988659e-05,-55.92673582328214
11.887048720644936,-71.59182031153645,4.363323129985824e-05,-54.407834430984146
8.160092067635835,-72.01599900476157,4.363323129985824e-05,-48.77276026370821
10.378022385752274,-75.53233779819612,3.490658503988659e-05,-49.964305570739114
19.75295065922045,-74.45413534761977,4.363323129985824e-05,-51.222088799958904
