ra,dec,beta_t,min_chi_sq
11.650557991231565,-73.82728385840261,4.363323129985824e-05,-75.73612060304029
25.086874017849198,-71.8678270667141,4.363323129985824e-05,-0.0
14.853650377721404,-70.70341292859459,4.363323129985824e-05,-43.64685045215378
17.54467611677875,-71.96034774803057,3.490658503988659e-05,-50.11555034198101
26.25421766457162,-73.76130942387702,4.363323129985824e-05,-0.0
15.521822704658526,-75.75879139134369,3.490658503988659e-05,-46.06462158840678
15.787701623427465,-72.84232158567627,3.490658503988659e-05,-48.3587554559271
4.140958929566995,-72.64864422714668,3.490658503988659e-05,-46.853673533380935
11.476612173230233,-73.58048278720382,3.490658503988659e-05,-50.555181364013755
2.734730620286704,-74.18950690014242,3.490658503988659e-05,-44.612126675833615
11.106794990723564,-76.11481697818249,4.363323129985824e-05,-0.0
19.172874995378415,-70.60040527494209,3.490658503988659e-05,-44.84132298672957
19.856741367983066,-75.29143241037116,3.490658503988659e-05,-45.85477622527009
13.711505029181671,-72.68871948433133,3.490658503988659e-05,-46.7196900092737
20.77180984153461,-73.89920066032596,3.490658503988659e-05,-52.80393809313485
18.830039402414048,-72.76976607913704,3.490658503988659e-05,-44.477917310690614
3.16378995850244,-74.29724191429669,3.490658503988659e-05,-44.870162789899254
14.598773125819633,-73.47698025474634,4.363323129985824e-05,-111.04182983338579
2.896660556826932,-73.48888193185199,3.490658503988659e-05,-45.419643622249254
25.709430516728286,-74.11779587321723,4.363323129985824e-05,-0.0
14.060918381198006,-71.51407801660932,4.363323129985824e-05,-53.59123670565222
11.936177158713749,-73.54406009355121,3.490658503988659e-05,-44.919437997464065
16.716389419143713,-73.58372829266395,4.363323129985824e-05,-74.71612094723369
8.703846539116498,-72.11193318310741,3.490658503988659e-05,-50.56621641537651
7.156953916098368,-74.40784494051016,3.490658503988659e-05,-53.69455525884983
13.722968717195046,-71.21604632104095,4.363323129985824e-05,-68.45386611594617
7.110895933136275,-74.19220945501091,3.490658503988659e-05,-50.911977746364286
8.170826661987586,-73.67189279395606,3.490658503988659e-05,-66.51839080415982
17.984082958037764,-71.4533245765615,3.490658503988659e-05,-51.74429309995498
15.119547321380107,-70.17408488597755,4.363323129985824e-05,-43.62061060266272
12.002043575952904,-72.3779897440232,4.363323129985824e-05,-59.37667126286518
12.680627015518846,-72.83618531899455,4.363323129985824e-05,-65.72101161048067
13.321366122251572,-75.57155302561212,3.490658503988659e-05,-44.485104909088925
6.7697536405927545,-74.64791503375413,4.363323129985824e-05,-53.58679851288858
10.561036920659859,-72.89826761548022,4.363323129985824e-05,-84.87569579596405
6.2002591049710185,-73.96876823340423,4.363323129985824e-05,-66.09582604245836
18.539828431372552,-76.86527020146917,4.363323129985824e-05,-0.0
11.63693292365268,-73.15412344623508,4.363323129985824e-05,-80.70174733565453
12.911316906737811,-76.0524324271001,3.490658503988659e-05,-44.53168640175083
14.878370428473382,-71.72161283648742,3.490658503988659e-05,-45.611197007624064
15.389625272164713,-75.94922810350063,3.490658503988659e-05,-45.983890197227204
19.178671736181432,-71.23558142809097,4.363323129985824e-05,-51.093676985738675
10.945064186837833,-71.45802592312741,3.490658503988659e-05,-49.743627261395595
0.937398865131934,-73.39925427735305,3.490658503988659e-05,-45.29324066429326
21.90768383900528,-73.40809126022748,3.490658503988659e-05,-48.5221761076467
12.790458442845447,-73.37436591354908,3.490658503988659e-05,-49.14216247004754
4.232603558595985,-73.40304156789884,4.363323129985824e-05,-61.250019684759856
24.500832223701728,-73.86405415046562,4.363323129985824e-05,-43.70477645087446
9.487416061582136,-73.59995562113174,4.363323129985824e-05,-63.03562244007429
7.923321347938793,-70.70124069797961,3.490658503988659e-05,-45.66998564429018
11.103334165834166,-75.67174202708952,4.363323129985824e-05,-44.09827478415146
3.2248373827230536,-72.31640613032064,3.490658503988659e-05,-45.29739881292229
20.907953342741227,-73.75878570416003,4.363323129985824e-05,-55.003957227864035
14.336786968885914,-72.867046628743,4.363323129985824e-05,-82.27667153677734
19.173585741171262,-75.45282279181137,3.490658503988659e-05,-44.836219716352794
14.426939184743444,-72.8488187551922,3.490658503988659e-05,-62.99994452122475
13.078061958804238,-74.82850818088343,3.490658503988659e-05,-46.21867198638593
19.110718551962908,-72.30123518364951,4.363323129985824e-05,-49.06734844303665
19.311612496055535,-72.97135221139712,3.490658503988659e-05,-48.58936074056131
5.546958837957996,-71.29165136623573,3.490658503988659e-05,-45.677880321683475
15.979594126299519,-75.64620117599645,3.490658503988659e-05,-44.769179190070886
12.933899825446082,-75.23708926367381,3.490658503988659e-05,-49.80276384268985
1.5659054109092354,-71.96070913365219,4.363323129985824e-05,-0.0
10.727271805993293,-72.32019881816058,3.490658503988659e-05,-47.04259806764103
9.63738522556459,-70.19365021166223,3.490658503988659e-05,-45.03568775856435
