ra,dec,beta_t,min_chi_sq
14.79909461633432,-75.65249652271277,3.490658503988659e-05,-47.429742982774535
18.474016267538115,-72.62246779226034,3.490658503988659e-05,-51.10231174865872
13.794391626875852,-73.196156511721,4.363323129985824e-05,-105.02881116018891
20.09109106977437,-73.17937963880922,3.490658503988659e-05,-49.17617484347853
14.157308537270731,-72.46683448614792,3.490658503988659e-05,-65.31797791884749
9.351890343239145,-74.06499958531646,4.363323129985824e-05,-66.7881347091453
9.950034690360557,-74.00066639966694,3.490658503988659e-05,-55.967541413254175
12.764492565922394,-72.71056140605992,3.490658503988659e-05,-46.964758820750454
12.009822218904304,-73.20643893190885,3.490658503988659e-05,-78.61484942773582
19.192556571228096,-71.6088139992483,4.363323129985824e-05,-62.88018035507515
18.292834680608877,-71.41860596481925,3.490658503988659e-05,-48.179021226476486
15.36489104349586,-71.4021501885761,3.490658503988659e-05,-65.2357260819924
9.573042923539598,-72.30575037902136,4.363323129985824e-05,-47.943616748702965
18.185785134612907,-73.31665072421566,3.490658503988659e-05,-50.443649894833364
10.142763095023202,-73.1324746251494,3.490658503988659e-05,-54.4510548020394
16.939617209474115,-71.07005818164329,4.363323129985824e-05,-58.42673157506789
12.581434623311196,-71.21206687986766,4.363323129985824e-05,-55.31574051750866
15.244298215050126,-71.9997377167605,3.490658503988659e-05,-57.71718328951422
21.715879407923374,-73.54676480651386,4.363323129985824e-05,-54.99898820810545
2.0205290308934303,-74.76855476121476,3.490658503988659e-05,-48.62945835822182
9.814149055895962,-72.810015389455,3.490658503988659e-05,-46.75441134672821
21.19009445470705,-74.59317137029295,4.363323129985824e-05,-48.726047682021026
11.986803284799812,-73.1847915729582,3.490658503988659e-05,-61.903421787642316
16.572778395344276,-73.5687627959415,3.490658503988659e-05,-52.7715752017278
22.835546379651852,-72.90837355671931,3.490658503988659e-05,-49.347052621912994
12.932128050163982,-72.62986949748534,3.490658503988659e-05,-46.81895219493503
18.92140170035549,-74.4400863891399,4.363323129985824e-05,-54.32320172148643
13.532248553237848,-72.07200731512151,3.490658503988659e-05,-82.89134572290719
17.278527355801145,-71.64243860495478,3.490658503988659e-05,-55.74160348983688
15.786956658985448,-72.9773069446877,4.363323129985824e-05,-81.96864968683083
22.61501993891057,-73.11244892575296,4.363323129985824e-05,-52.56401188943575
13.893043083266358,-74.63206854685579,3.490658503988659e-05,-48.46218064399165
13.37061947924485,-71.37158843441969,4.363323129985824e-05,-58.90471091618987
13.570864908147753,-74.57552298851346,3.490658503988659e-05,-50.911937562489996
13.88269026050977,-72.15817941595407,3.490658503988659e-05,-73.42996123441685
22.318933250155958,-72.77102954293821,3.490658503988659e-05,-47.867423681116236
12.78263483157917,-73.01610180140774,3.490658503988659e-05,-59.200985402565706
15.965740569098154,-74.55013028310867,4.363323129985824e-05,-66.51297479421329
21.206201020644354,-73.7546395759787,3.490658503988659e-05,-49.69712241018594
8.754124779372264,-73.66630392279578,4.363323129985824e-05,-76.21223851836045
15.446269766840215,-73.3864494930968,4.363323129985824e-05,-100.3456822143816
11.499684394852586,-72.40200776776456,4.363323129985824e-05,-59.532829171101554
19.335044635558027,-73.57146742466604,3.490658503988659e-05,-48.24460780288678
10.793152490634103,-74.51915375071644,4.363323129985824e-05,-52.03039110755054
11.231865338513682,-72.66344704842612,4.363323129985824e-05,-82.95798682950584
10.779201965533623,-74.5546325914726,3.490658503988659e-05,-55.17432236211078
10.70812188292939,-73.6275413197585,3.490658503988659e-05,-53.33058481505647
13.256683816798713,-72.97622426935249,3.490658503988659e-05,-60.76769429329882
19.148514952783376,-72.48922457239456,3.490658503988659e-05,-52.43455935069338
7.848806797707749,-74.60109501392431,3.490658503988659e-05,-50.20760356371538
16.95745573626935,-70.33982825547304,3.490658503988659e-05,-48.293459034669546
14.360788606781295,-72.15926327687055,4.363323129985824e-05,-59.635328516511365
20.97243258078616,-72.37437794366278,3.490658503988659e-05,-48.20269875221501
15.107885342293155,-72.94067557823871,4.363323129985824e-05,-76.79353259680505
5.294147961520843,-74.36857714100104,3.490658503988659e-05,-46.24034188588124
12.91777043041807,-72.00642295716206,3.490658503988659e-05,-65.66309600767664
9.196942947407548,-70.70323190964405,3.490658503988659e-05,-44.44099597621053
14.472463404695482,-72.85603776728047,3.490658503988659e-05,-65.40703307597258
15.665441557097008,-72.69702309944924,3.490658503988659e-05,-54.75200577548317
14.389449240967304,-72.48651613005909,3.490658503988659e-05,-52.13318198047179
12.477433371071875,-72.43469269889357,4.363323129985824e-05,-53.52363804374753
9.922023770437981,-73.63799839362335,4.363323129985824e-05,-68.28542083885965
19.962517965526867,-72.67481974966293,3.490658503988659e-05,-54.68218131755062
21.04876509825131,-72.10904269610239,3.490658503988659e-05,-47.876502260406525
16.925833742816245,-73.23403843924973,3.490658503988659e-05,-47.808006209114424
13.416417539959204,-73.40664849430206,3.490658503988659e-05,-62.10003558824037
7.6737752741172915,-73.98138347673347,3.490658503988659e-05,-48.98008097494718
15.792201382033564,-71.48008566743772,4.363323129985824e-05,-69.70631884662956
17.648237179487182,-71.88463346522889,4.363323129985824e-05,-67.33234352166028
19.607282703277573,-75.19246060734882,3.490658503988659e-05,-47.970438616971855
12.118759575780489,-71.98835459770888,3.490658503988659e-05,-47.614014897347495
4.78871337194226,-73.42558458638766,3.490658503988659e-05,-51.7416233036786
9.229291204099061,-71.1067842537253,3.490658503988659e-05,-53.822394452284286
15.341944844778562,-71.59471288295347,4.363323129985824e-05,-69.9292035907219
10.308882028142255,-71.89005480026529,3.490658503988659e-05,-50.31453256273003
11.02578766767183,-74.50672679877766,3.490658503988659e-05,-56.43665440119978
16.947786816789876,-72.62535627128304,3.490658503988659e-05,-57.934109269598366
12.505764594906195,-72.90999771335336,3.490658503988659e-05,-63.426158830449715
15.712569056462435,-72.78240062219928,4.363323129985824e-05,-101.79743086781484
13.174401263268706,-71.61297196708243,3.490658503988659e-05,-53.228848106287096
11.552463785149708,-71.70191048416675,3.490658503988659e-05,-52.423348552894176
11.299303582024296,-72.79214712559913,4.363323129985824e-05,-71.0372194368951
16.616733334101838,-74.47142605071356,3.490658503988659e-05,-51.19179934830113
13.640732906115847,-72.72446048119906,3.490658503988659e-05,-65.25532039698814
15.162745079636213,-70.8974373853823,3.490658503988659e-05,-51.47818036355552
15.179458171478915,-72.10217774346495,3.490658503988659e-05,-58.06450328611248
12.616987133564491,-71.23323000916255,3.490658503988659e-05,-49.68372743557872
8.099282605885648,-73.37436591354908,3.490658503988659e-05,-55.30690437272582
11.170770604746108,-75.97745759826122,3.490658503988659e-05,-45.930447723988884
13.843192254375325,-73.46453740040602,4.363323129985824e-05,-66.23380405521169
10.101990808303023,-73.55722294314305,4.363323129985824e-05,-62.35540544728131
14.123939208157209,-73.34965711893017,4.363323129985824e-05,-107.36251225728506
14.52697776157492,-73.29753162866277,3.490658503988659e-05,-70.4172072439911
19.66095689947318,-72.55494642109865,3.490658503988659e-05,-49.18443527935413
14.525964670508644,-72.84250206335759,3.490658503988659e-05,-54.62216991280643
18.012970209543038,-72.97243489362239,4.363323129985824e-05,-89.70543320835596
11.071280424229515,-74.03040085455766,3.490658503988659e-05,-53.969380250488214
10.798563560950136,-71.80999559122012,3.490658503988659e-05,-55.50155206008593
9.137888983736683,-73.84909389052564,3.490658503988659e-05,-47.4938405009062
11.513516206163654,-73.82512084787763,3.490658503988659e-05,-51.65144240745111
22.522211752036082,-74.04031209892223,4.363323129985824e-05,-54.445139178701076
16.581422540457762,-72.68727536800537,3.490658503988659e-05,-52.91678931292842
16.675020078688124,-72.37690620576801,3.490658503988659e-05,-72.02805916751538
17.496197009270688,-71.2636169629402,4.363323129985824e-05,-57.84717845373634
