ra,dec,beta_t,min_chi_sq
15.456090833279882,-73.24846916409713,6.98131700797732e-05,-47.08900343888818
15.275299353608133,-73.09765483221555,8.726646259971648e-05,-47.77063371151309
11.19925108395743,-73.64557067181161,6.98131700797732e-05,-42.29524567162276
15.902125872082404,-70.36138089084085,6.98131700797732e-05,-46.71375763358461
8.681095673185833,-71.00655181869041,6.98131700797732e-05,-41.954970953972605
17.24773687386844,-72.18599800370083,6.98131700797732e-05,-48.25684176449511
18.60117605602784,-73.73931674253005,8.726646259971648e-05,-50.439392231309995
9.769789803220037,-73.98660973457065,8.726646259971648e-05,-53.2394251874539
10.392361484669177,-73.35380536515302,6.98131700797732e-05,-47.48257530940909
13.087088800152118,-73.04497111957119,6.98131700797732e-05,-43.03371980994892
16.86399489260045,-72.6024286625771,8.726646259971648e-05,-77.7979860331969
13.015645805592545,-73.86405415046562,6.98131700797732e-05,-50.518294614826466
14.5936441781714,-72.11482365863763,6.98131700797732e-05,-47.06367046871623
12.394886363636365,-72.97676560721143,6.98131700797732e-05,-52.00803008594667
16.984827757741574,-75.61238542506834,6.98131700797732e-05,-44.63296725316483
10.520447110141763,-70.26502247830615,6.98131700797732e-05,-41.44926091551967
7.410327499566799,-71.3802688317841,6.98131700797732e-05,-45.647983538448976
22.241449928322748,-74.26517509684982,8.726646259971648e-05,-51.750246294122455
12.967769537934966,-71.14477468134369,6.98131700797732e-05,-42.829301762155154
23.199942595986126,-73.78005680790437,8.726646259971648e-05,-41.90244349844449
13.069284896782673,-73.09873733648415,6.98131700797732e-05,-64.49722133187686
10.431505149522277,-72.67572233763234,6.98131700797732e-05,-44.72816111511374
16.216488371085802,-73.46093073926535,8.726646259971648e-05,-60.498143763712996
12.584718613177657,-69.84247205044795,7.853981633974483e-05,-41.71772291160463
9.255383175070216,-73.93542700559755,8.726646259971648e-05,-63.81759882976046
17.50743204226105,-73.2520768034927,8.726646259971648e-05,-51.13110535275959
14.004282003409367,-72.34277393722323,6.98131700797732e-05,-43.928442935400064
11.168400164226084,-74.3030066041152,6.98131700797732e-05,-45.50578772314666
19.798679522112764,-72.90819309465755,6.98131700797732e-05,-46.8205378287148
13.636008572515873,-72.10759744829619,6.98131700797732e-05,-57.19186867391264
16.121415176325296,-74.34479941075794,6.98131700797732e-05,-42.719345327978246
18.066453845404038,-75.31338465815945,6.98131700797732e-05,-43.56677446700695
18.325954494625613,-74.31129327569897,8.726646259971648e-05,-47.153571899639644
9.59064262060324,-73.99670172379953,6.98131700797732e-05,-43.17866107619422
11.324160662271959,-75.99615691995166,6.98131700797732e-05,-47.15340564312686
8.69880492966513,-72.73204168695726,6.98131700797732e-05,-42.61417526319824
10.905596281065616,-71.95944428318495,6.98131700797732e-05,-46.529094229255286
12.16712217619678,-73.22429754859796,8.726646259971648e-05,-102.89266775821648
16.305099304449847,-72.90025272165444,8.726646259971648e-05,-47.74334688013633
21.974003576903424,-73.17595206096976,6.98131700797732e-05,-44.3487534170673
5.923279794202209,-73.4317161756363,7.853981633974483e-05,-47.255897863847856
15.06887473980654,-72.44173511966349,8.726646259971648e-05,-89.43974475547337
16.233797178802895,-71.1918075520384,8.726646259971648e-05,-45.130518500569
13.559217696685911,-72.24524445742044,6.98131700797732e-05,-62.82610564403622
19.848677056904677,-72.20333892537515,6.98131700797732e-05,-43.29991887726985
17.908948685857318,-72.82517601034709,6.98131700797732e-05,-42.17030056290096
11.490338821608384,-74.21220808612462,8.726646259971648e-05,-52.305261970166704
17.340819559818446,-73.2697539949308,6.98131700797732e-05,-41.31497784750148
9.754900844698435,-74.27454305925446,8.726646259971648e-05,-51.04026987812789
6.4536015574302406,-75.10787590316917,6.98131700797732e-05,-42.2586823463522
18.877995844772574,-70.66775125618524,7.853981633974483e-05,-43.291718192257996
9.17392341643803,-74.99700358575885,6.98131700797732e-05,-41.90001296313315
14.138911692271604,-71.66123876466747,7.853981633974483e-05,-51.789007402604106
12.227614965828796,-74.54688860622889,6.98131700797732e-05,-42.45205409462539
12.388242568588836,-74.36641555716112,6.98131700797732e-05,-42.603008464417975
12.115279658789998,-72.27233727703381,6.98131700797732e-05,-45.315542957223684
21.78184976663388,-72.88328892033019,6.98131700797732e-05,-45.328815917459224
15.368460047874155,-71.12740788846997,6.98131700797732e-05,-42.26414792671658
13.144612970711295,-72.1852754563755,6.98131700797732e-05,-45.507971206648506
15.754303397588806,-73.33288355138137,6.98131700797732e-05,-45.3939466618563
18.96123087621697,-71.4421135461033,6.98131700797732e-05,-53.21238998364125
19.615334477589236,-73.51538956829381,6.98131700797732e-05,-45.04676306788807
20.072317311943408,-72.98434429705695,6.98131700797732e-05,-48.11547281975373
12.579302141157813,-72.83311716705899,6.98131700797732e-05,-50.100841054692175
12.861978531349113,-72.37455853409992,6.98131700797732e-05,-43.216575860740726
14.955035971223026,-73.8727057406917,8.726646259971648e-05,-51.31826515675945
6.129096348931793,-74.68482900043247,6.98131700797732e-05,-41.41468083302296
15.206707002843892,-71.21604632104095,6.98131700797732e-05,-42.728524688500826
13.564071190211346,-73.90370651279378,6.98131700797732e-05,-46.437633303447065
15.235795034727351,-70.58519718239468,6.98131700797732e-05,-47.108997368226035
11.236646064426346,-72.49229412845632,8.726646259971648e-05,-55.12418019142522
15.519288766021614,-72.89447785297077,8.726646259971648e-05,-88.57584517496349
5.82532667179093,-73.22357599628623,6.98131700797732e-05,-41.508101307538965
13.100538854225752,-72.3109879709611,6.98131700797732e-05,-51.83422878424498
15.386932951774455,-72.21815063728016,8.726646259971648e-05,-68.08713164851571
9.97070599678784,-74.17148964143442,6.98131700797732e-05,-42.573446713906755
12.745800745081803,-73.5608291651737,6.98131700797732e-05,-44.91333586475794
20.38528945651161,-70.7665855767453,6.98131700797732e-05,-44.25658745950907
7.536747893120793,-73.5536167047151,6.98131700797732e-05,-44.7591135510604
16.37481160512434,-70.96746805466165,6.98131700797732e-05,-44.03737653043961
17.384440265267738,-71.89511467608733,6.98131700797732e-05,-44.991511090043424
14.505747374789335,-73.4234204846558,6.98131700797732e-05,-44.568695668519666
15.20361057635642,-71.753786148774,6.98131700797732e-05,-47.81003032378065
5.16791319919941,-72.99661439785457,6.98131700797732e-05,-43.21830871893817
14.584211431766374,-73.34406596968591,8.726646259971648e-05,-69.9758189929355
16.512378296944213,-74.07563119313468,6.98131700797732e-05,-43.11552980092644
22.767357449914837,-72.32832594065661,8.726646259971648e-05,-43.65143627923833
12.452970297029704,-74.81518556032222,6.98131700797732e-05,-43.12042338680037
12.64783923095326,-73.53270019828399,7.853981633974483e-05,-52.312461783575145
17.579872855454582,-72.41428735849186,8.726646259971648e-05,-55.92828156324633
5.8304788368026434,-75.05748113962761,6.98131700797732e-05,-43.31107098511281
7.831187707641196,-74.48241266678275,8.726646259971648e-05,-53.253191117048324
13.597699914015474,-73.3375729720607,8.726646259971648e-05,-47.9897792259946
15.989392478302795,-73.28526630196936,6.98131700797732e-05,-46.27174268356936
16.653782876202925,-74.11239026606683,6.98131700797732e-05,-45.10826358912241
19.748528787235333,-72.28028431456723,6.98131700797732e-05,-48.32929634327001
23.803119423699695,-73.74400375794028,8.726646259971648e-05,-44.29040713836089
6.745841401161767,-73.72417389013913,6.98131700797732e-05,-46.799627809143104
9.249252800653665,-73.34226236463752,6.98131700797732e-05,-52.6504146676473
9.134428138363011,-72.14950847068219,6.98131700797732e-05,-43.650607400727615
8.688933804951995,-72.27089235188555,8.726646259971648e-05,-46.35771971194293
8.413569437936223,-75.48934299942077,6.98131700797732e-05,-44.7464325549636
18.490366723523024,-71.5057608914322,6.98131700797732e-05,-43.88200600940679
18.67598925256473,-75.34793136071548,6.98131700797732e-05,-47.633827145113955
12.029376773130776,-70.40448405768484,6.98131700797732e-05,-48.22834016837406
11.858162038588127,-71.81342946540317,6.98131700797732e-05,-53.40206632905367
12.901363799497547,-72.02557492573179,6.98131700797732e-05,-42.77881786980122
8.601170740630645,-74.34227749051117,8.726646259971648e-05,-58.81143319057738
15.029633401221998,-72.40634176421315,7.853981633974483e-05,-61.87189634405826
8.240015527595736,-74.32066071807779,7.853981633974483e-05,-44.205133009129995
17.31849720764935,-70.93091547548337,6.98131700797732e-05,-43.74635603288731
19.873355297672763,-72.92876549474391,6.98131700797732e-05,-43.25907794426879
11.68021817591954,-72.32760353339694,6.98131700797732e-05,-42.817029643931406
7.3325054266154615,-72.83528292265349,6.98131700797732e-05,-46.66364071992145
16.200589648394846,-73.60085712966756,6.98131700797732e-05,-47.64190428715188
12.59293042022578,-73.31087897109677,6.98131700797732e-05,-50.51690121411045
19.358053001111085,-74.85803325374623,8.726646259971648e-05,-42.80113362136905
16.65868788348729,-74.06842333849377,8.726646259971648e-05,-49.05643082985631
17.256469168013393,-71.59001244839283,8.726646259971648e-05,-70.77029476295348
9.930614491822832,-74.39127343356697,8.726646259971648e-05,-49.721794336531865
6.07820308950477,-71.06010743032384,6.98131700797732e-05,-43.289077787780286
15.778632675737438,-72.91216325015179,6.98131700797732e-05,-57.36375424940664
11.994062199925532,-71.70932152470745,8.726646259971648e-05,-49.868192834842425
12.056357617191324,-71.70209124217138,6.98131700797732e-05,-45.013135695678436
19.365746340242733,-72.82012250371791,7.853981633974483e-05,-46.04909058748343
12.630368098159508,-74.82958838431836,6.98131700797732e-05,-42.38672217682819
12.080269607843142,-74.22301795547315,6.98131700797732e-05,-51.1405871016724
15.695134061569018,-73.77212527572314,8.726646259971648e-05,-59.130598546655705
16.17998352553542,-71.72414337434421,6.98131700797732e-05,-42.697124395197186
7.982554363648579,-74.01075821490002,6.98131700797732e-05,-47.89106352439713
13.635608794809912,-73.8269233570513,8.726646259971648e-05,-71.75020963285091
16.655048009169658,-70.91716251312549,8.726646259971648e-05,-48.57862363867928
6.636409322193606,-72.89122947010301,8.726646259971648e-05,-42.534243280776344
19.066024008730448,-72.26836372603843,6.98131700797732e-05,-45.77036284981735
15.145811139856946,-71.15273431533276,6.98131700797732e-05,-43.8421746018725
13.807372253283058,-73.47247199685887,8.726646259971648e-05,-56.92084404649926
18.873292945887663,-72.55259931192646,8.726646259971648e-05,-47.780243980914214
7.417237774422116,-74.59010994267975,7.853981633974483e-05,-49.399067595792246
13.73585718567361,-70.85744248228396,6.98131700797732e-05,-43.5230738162755
11.396314080755847,-71.56108600915861,8.726646259971648e-05,-45.88293798137642
8.338904860600389,-73.93218292121148,7.853981633974483e-05,-46.73958082138196
16.80761526905743,-71.38641738136259,6.98131700797732e-05,-45.10448962696099
14.63537882290772,-73.73535078502238,6.98131700797732e-05,-42.782087498297656
10.126852413554037,-73.46886537200189,8.726646259971648e-05,-60.12284477243103
14.42219486527808,-71.95004818174702,6.98131700797732e-05,-56.97485951762621
13.789202638583493,-71.41390435392614,6.98131700797732e-05,-53.83784538841702
11.436961952145998,-72.64503373867984,6.98131700797732e-05,-43.91512839377793
6.652327308739787,-72.63456322393222,7.853981633974483e-05,-44.25260491722431
10.814000952445744,-74.21112709141494,6.98131700797732e-05,-46.431577850700606
9.265150062326203,-75.06864023031264,6.98131700797732e-05,-42.19626695066302
