ra,dec,beta_t,min_chi_sq
85.28145695364239,-69.84754718590332,0.0001658062789394613,-54.14339848359862
70.92752734664901,-67.73780403910368,0.0001658062789394613,-51.753213342631845
74.67544215928812,-70.57433404776795,0.0001658062789394613,-45.62000772167376
75.83502614859316,-73.42630595230872,0.0001658062789394613,-48.066687163745975
75.52504932145631,-65.94308411735186,0.0001658062789394613,-53.165123431761245
85.52049860517674,-69.67859614858588,0.00018325957145940458,-76.89872738318293
77.36849985028445,-68.41691559437234,0.00018325957145940458,-64.57870251828764
80.51066825517167,-70.12806783628395,0.0001658062789394613,-44.362364980070936
77.95479284305057,-68.89561198160692,0.0001658062789394613,-50.785743466094644
81.55469092503287,-70.36500311361236,0.0001658062789394613,-46.698673827666816
92.6103827072998,-69.7503876442259,0.00018325957145940458,-45.544900037385844
78.38838288974729,-69.75256301857087,0.00018325957145940458,-49.53805545155594
74.11527616520151,-68.35296388832083,0.00018325957145940458,-76.45998855660044
87.42041406945681,-70.66919948272721,0.00017453292519943296,-71.84587107411879
85.75063154095994,-72.12530153627426,0.0001658062789394613,-47.09168841690978
81.24271561771563,-67.81273376640223,0.00017453292519943296,-42.89889530701442
76.91943344501979,-66.39832425080942,0.0001658062789394613,-48.47860510994065
80.32074847437688,-70.48814692483374,0.0001658062789394613,-51.35960569279421
81.60113611049229,-70.68223338136136,0.00018325957145940458,-54.575947508209794
79.49242014076881,-66.09487327904142,0.0001658062789394613,-40.52653976399014
69.9323648222955,-70.6467516208766,0.0001658062789394613,-46.289294615469714
80.36986430456088,-67.12272203736993,0.00017453292519943296,-44.61084416644413
77.53337120136322,-67.22977195858809,0.00017453292519943296,-50.73317884950082
80.59874840899448,-69.70397790003446,0.0001658062789394613,-56.29964482495348
86.645296191332,-69.23243687758642,0.00017453292519943296,-50.90780611860859
83.42760180995475,-70.02152774265323,0.0001658062789394613,-51.88537811286517
86.88434435703367,-70.76405154413706,0.0001658062789394613,-46.18187997048624
81.8767019406432,-69.17655400119925,0.00018325957145940458,-54.65408585770368
83.44197539164931,-68.64287238841807,0.0001658062789394613,-44.93083742846243
79.36700661063679,-68.38348714338969,0.00018325957145940458,-67.47402078971
85.58654372831842,-66.37498785622421,0.0001658062789394613,-48.603915290882654
76.12230450882161,-70.2389380809702,0.0001658062789394613,-46.50976992786275
80.36667603259345,-66.9806857920394,0.00018325957145940458,-63.80323604537871
78.80874430169912,-72.70965885985339,0.00018325957145940458,-50.43269908460028
89.42644408205305,-73.30727160374454,0.00018325957145940458,-57.823497774282416
90.4373569509404,-68.35151036122926,0.0001658062789394613,-44.982011504191675
92.21675621222296,-68.61817382278471,0.00018325957145940458,-44.522721842089695
72.4276514056888,-72.64250638642312,0.00017453292519943296,-58.92602128620275
84.60123647604328,-69.10106787787444,0.00018325957145940458,-50.79891819692007
75.19333795537628,-67.19846012406347,0.0001658062789394613,-48.33526101221518
73.99565846599133,-67.66213705635909,0.0001658062789394613,-49.0747936105366
74.73640380693406,-68.87963727900336,0.0001658062789394613,-52.58072514461887
75.26153700369564,-67.25161640414049,0.0001658062789394613,-47.813704823669575
77.08479315997556,-67.65049510730253,0.00018325957145940458,-60.36025258904239
70.85904193473374,-71.50142148276183,0.0001658062789394613,-42.03265451017321
81.44603314046833,-66.26631466247176,0.0001658062789394613,-46.94726079213385
84.94426389340265,-67.89856378622089,0.0001658062789394613,-42.720934389028336
84.92452052741983,-70.85454683237242,0.00018325957145940458,-71.28156945776405
83.08255198422309,-69.2549337678243,0.00018325957145940458,-92.3070795946736
85.76520912547528,-71.14115663554813,0.0001658062789394613,-50.80054774408343
75.15295929409804,-72.78474701411459,0.00018325957145940458,-47.40339159990118
74.15706854913617,-66.78614718254775,0.00018325957145940458,-96.28748638480404
75.53058336961253,-70.22589549455645,0.0001658062789394613,-41.998654142013905
74.13026545363908,-66.93333242048479,0.00017453292519943296,-58.96602741979744
87.53833865814697,-69.78664292118229,0.00018325957145940458,-53.02446002626544
76.44848795489493,-68.99217749790151,0.0001658062789394613,-70.29353825341985
70.89278303844269,-70.99135284235768,0.00018325957145940458,-51.8513170463555
84.96436456598364,-71.49057284399436,0.0001658062789394613,-44.265208088686265
72.84020430499818,-72.32037942185647,0.0001658062789394613,-43.218537257915095
68.50228161668839,-70.19111399865324,0.0001658062789394613,-44.395283616267044
80.40356343101938,-67.86728820170546,0.0001658062789394613,-49.3976601173347
74.72348765759085,-69.68004656151393,0.0001658062789394613,-51.590375294061715
79.22483507129175,-69.76924064364239,0.0001658062789394613,-70.46345907900478
82.69622879826778,-66.09049534299612,0.0001658062789394613,-53.04212450767685
74.07288192128084,-68.47286775654143,0.00018325957145940458,-47.42016536108431
87.6881906077348,-71.3119077802563,0.0001658062789394613,-42.431187335053686
76.61742907373574,-69.17800556776788,0.00018325957145940458,-74.00204386157928
77.66641150236303,-68.42490907890118,0.00018325957145940458,-60.621364478483684
84.2798719772404,-71.85861048766162,0.0001658062789394613,-53.28413635279026
73.47131529850745,-68.44670895139808,0.0001658062789394613,-44.198977489743015
79.10286619283066,-71.43922034786749,0.00018325957145940458,-62.65520671888921
72.58294100338385,-70.49828716389567,0.00018325957145940458,-54.61794027239135
